user_id,activity_date,match_type,finish_position,bots,n_matches
2104,2024-01-13,A,1,1,1
5210,2024-02-29,C,3,3,1
6489,2024-02-09,C,3,3,1
268,2024-01-04,C,1,1,1
842,2024-01-11,C,2,2,1
864,2024-01-04,C,1,1,1
842,2023-12-23,C,2,2,1
5827,2023-12-29,C,4,4,1
6470,2024-02-06,B,1,1,1
6822,2024-01-17,A,1,0,1
268,2023-12-31,A,2,2,1
2363,2024-01-03,C,4,4,1
14294,2024-01-29,C,4,4,2
268,2023-12-20,A,1,1,1
6068,2024-02-10,C,3,3,1
2713,2024-02-02,C,3,3,1
6822,2023-12-13,C,1,1,5
281,2024-02-21,A,,4,1
1575,2023-12-04,C,4,4,1
16387,2023-12-14,C,1,1,1
6054,2024-02-11,C,1,1,2
10148,2024-02-15,B,1,1,1
8998,2023-12-29,A,1,1,1
12113,2024-02-05,C,4,0,1
1345,2024-02-23,C,3,3,1
2914,2023-12-02,C,1,1,1
6461,2024-02-29,A,2,2,2
613,2024-01-27,C,3,3,1
6822,2023-12-05,C,2,2,2
6771,2024-02-16,C,2,0,1
6841,2023-12-01,A,2,2,1
13667,2024-01-02,A,,4,1
12723,2023-12-18,C,4,4,1
2036,2024-02-17,A,3,3,1
15014,2024-01-20,C,2,2,1
10997,2024-02-11,C,3,3,1
12581,2023-12-26,C,4,0,2
7615,2024-02-15,C,1,1,1
1050,2024-01-28,C,3,3,1
6822,2024-02-29,A,3,3,1
10997,2023-12-29,C,4,4,1
1777,2024-01-11,C,2,2,1
794,2024-02-06,C,1,0,1
6771,2024-01-14,A,2,0,1
16415,2024-01-27,A,2,2,1
5321,2024-01-29,C,4,4,1
12472,2024-01-19,C,4,4,1
864,2024-01-24,C,2,2,1
2914,2023-12-27,C,4,4,2
10252,2024-03-01,C,2,2,1
392,2024-02-09,C,4,4,1
4804,2023-12-25,C,4,4,1
6410,2023-12-01,A,3,3,1
7008,2024-01-15,C,1,1,1
6068,2024-02-11,C,2,2,1
6417,2024-01-17,A,4,0,1
237,2023-12-28,C,2,2,1
268,2024-01-17,C,1,0,1
889,2024-02-04,C,3,0,1
6841,2023-12-15,A,3,3,1
5105,2024-03-01,C,1,1,1
9928,2023-12-07,C,1,1,2
4860,2023-12-20,A,4,4,1
6822,2024-01-27,C,1,1,3
7750,2023-12-14,B,3,3,1
4864,2023-12-05,C,2,2,1
8236,2024-01-07,C,4,4,1
14502,2024-02-09,C,2,2,2
12614,2024-03-01,C,2,2,1
12101,2023-12-13,C,1,1,1
8651,2024-02-26,C,2,2,1
12173,2024-01-26,C,4,4,1
6410,2023-12-05,C,4,4,1
6351,2024-02-20,C,4,4,1
8998,2024-01-26,C,4,4,1
4325,2024-01-22,C,4,0,1
1288,2023-12-04,C,3,0,1
4860,2024-02-17,C,2,0,1
10434,2023-12-12,A,4,4,1
458,2024-02-29,A,4,0,1
4631,2024-03-01,C,2,2,1
12472,2024-01-27,C,1,1,1
842,2024-01-21,B,4,4,1
2204,2024-02-28,A,1,1,2
4676,2024-01-07,C,3,0,1
4325,2023-12-21,C,4,4,1
1431,2023-12-03,C,2,2,1
6841,2024-01-15,A,1,1,1
6410,2024-02-17,A,3,0,1
2713,2024-02-05,C,3,3,1
10897,2024-01-20,C,3,0,1
889,2024-01-31,C,1,0,1
6510,2024-01-13,C,1,1,2
5967,2024-02-29,C,4,4,1
12472,2024-02-13,A,2,2,2
6822,2024-02-18,C,1,1,1
12572,2024-02-01,C,4,4,1
5105,2024-01-15,A,3,3,1
12581,2024-01-02,A,1,0,1
5309,2024-01-06,A,4,4,1
3166,2023-12-07,A,4,4,1
5410,2024-01-25,A,4,4,1
12723,2023-12-14,A,2,2,1
12572,2024-01-24,C,3,3,1
2016,2024-02-06,A,4,4,1
6841,2024-02-09,C,4,4,1
12581,2024-01-30,A,4,4,1
1763,2024-01-09,A,2,2,1
4341,2024-02-29,A,3,3,1
6351,2024-02-27,B,4,4,1
8232,2024-01-05,C,1,1,1
8493,2023-12-06,C,1,0,1
11150,2023-12-24,C,2,2,1
3951,2024-01-19,C,1,1,1
6454,2024-02-02,C,1,1,1
2559,2024-01-14,C,3,3,1
1389,2024-02-17,C,2,2,1
10897,2024-02-05,C,2,2,1
3166,2024-02-20,C,1,1,1
8998,2024-01-26,C,3,3,1
13285,2024-01-16,A,3,3,1
10734,2024-02-11,A,3,3,1
1022,2023-12-03,A,4,4,1
4341,2024-02-29,A,4,4,1
9216,2024-01-06,C,2,2,1
5285,2024-02-14,C,3,0,1
10711,2023-12-22,A,3,3,1
5224,2023-12-08,C,4,4,1
12614,2024-02-09,A,2,2,1
1022,2023-12-01,A,1,1,1
12472,2024-02-14,C,2,2,2
16387,2023-12-17,A,4,4,1
7750,2024-02-04,A,3,3,1
14294,2024-02-03,A,,4,1
10997,2023-12-15,C,4,0,1
10897,2023-12-05,A,2,2,1
2016,2024-02-05,C,1,1,1
13622,2024-02-16,C,1,1,1
3505,2023-12-12,C,4,0,1
1288,2023-12-14,C,2,2,1
4229,2024-01-16,A,4,4,2
1683,2023-12-20,C,4,4,1
8646,2023-12-19,A,1,1,1
12874,2024-01-10,A,2,2,1
1545,2023-12-14,A,1,1,1
237,2023-12-02,C,2,2,1
4800,2024-01-15,A,,4,1
794,2023-12-22,C,2,2,1
5780,2024-01-11,A,1,1,1
4028,2023-12-20,C,,4,1
6841,2024-01-11,C,1,1,1
13285,2024-02-11,C,2,2,1
9069,2023-12-22,C,4,0,1
10997,2023-12-27,C,2,0,1
11181,2024-02-04,C,4,4,1
4325,2024-01-02,A,1,0,1
9146,2023-12-08,C,2,2,1
8795,2024-01-27,A,3,3,1
8860,2024-02-21,A,4,4,1
8232,2023-12-01,C,3,3,1
5618,2024-02-05,C,3,3,1
14121,2024-02-16,A,3,3,1
3166,2023-12-07,A,3,3,1
9012,2024-02-13,C,4,4,3
5704,2024-01-12,B,,4,1
4325,2024-01-04,C,4,0,1
11150,2024-01-10,A,3,3,2
13453,2024-02-09,A,2,2,1
10254,2024-02-10,C,2,2,1
6655,2023-12-28,C,2,2,1
3239,2024-01-29,A,3,3,1
5410,2024-02-22,A,3,3,1
5652,2024-01-31,C,2,2,1
7750,2024-01-03,C,3,3,1
864,2024-02-17,C,4,4,1
13406,2024-02-14,C,4,4,1
3239,2023-12-22,C,4,4,1
2204,2024-02-11,C,3,3,1
2775,2023-12-03,C,2,2,1
268,2023-12-03,A,4,4,2
7349,2023-12-16,C,2,0,1
4229,2024-01-16,A,1,0,1
1391,2024-02-13,A,3,3,1
2434,2024-02-05,C,1,1,1
4800,2024-01-27,C,1,1,1
6822,2023-12-01,A,2,2,1
341,2024-01-31,C,4,4,1
6065,2023-12-03,C,3,3,1
1438,2023-12-13,C,4,0,1
6054,2024-02-03,C,3,3,1
98,2024-02-14,C,4,4,1
2914,2023-12-03,C,2,2,1
7481,2024-02-02,C,2,2,1
6510,2023-12-06,B,1,1,1
1575,2023-12-26,C,1,1,1
5391,2024-01-29,A,4,4,1
10954,2023-12-07,C,3,3,1
12037,2024-02-06,C,4,0,1
8818,2024-02-17,A,1,1,1
281,2024-01-02,A,3,0,1
4860,2023-12-13,C,3,3,1
1026,2024-02-11,C,3,3,1
5666,2023-12-17,C,2,2,1
6351,2024-01-28,C,3,3,1
3161,2024-01-15,C,3,0,1
10897,2023-12-08,C,2,2,2
7170,2024-02-06,A,1,1,1
8523,2024-03-01,C,1,1,1
3799,2024-01-15,B,2,0,1
4860,2024-01-22,B,1,0,1
281,2024-02-06,B,3,3,1
7481,2023-12-01,C,3,0,1
10897,2024-01-13,A,2,2,1
15760,2024-01-24,A,1,1,1
6692,2024-01-25,A,3,3,1
3166,2023-12-16,A,1,1,1
206,2024-02-28,C,1,1,1
318,2024-02-10,C,4,0,1
10909,2023-12-02,C,4,4,2
3801,2024-01-24,A,2,2,1
6068,2024-02-07,A,3,3,3
11181,2024-02-04,C,2,2,2
2914,2023-12-13,C,3,3,1
4694,2023-12-18,C,2,2,1
1872,2024-01-21,C,3,3,2
4239,2024-03-01,A,2,2,1
3801,2023-12-18,C,3,3,1
5656,2024-02-13,A,1,0,1
12597,2024-03-01,C,4,4,1
11534,2024-01-31,C,1,1,1
9928,2024-01-22,C,3,3,1
842,2024-01-19,C,2,2,1
6968,2024-02-06,C,2,2,2
5176,2024-02-27,A,4,4,1
14888,2024-01-21,A,4,4,1
9285,2023-12-17,C,4,0,1
4302,2024-01-18,C,2,2,1
3161,2023-12-17,A,1,1,1
12452,2023-12-19,A,4,4,1
8751,2023-12-22,A,3,3,1
2204,2024-02-11,C,4,4,1
1660,2024-02-07,A,3,3,2
2713,2024-01-18,C,2,2,1
3161,2023-12-12,A,,4,1
4286,2024-02-08,C,4,0,1
12438,2024-02-03,C,2,0,1
8794,2024-02-15,C,3,0,1
7949,2024-01-12,A,3,3,1
5535,2024-02-29,C,4,4,1
5391,2024-02-18,C,2,2,1
7770,2023-12-03,C,4,4,1
3161,2024-01-14,C,2,2,1
13406,2024-02-14,C,3,3,1
13680,2024-02-21,C,4,4,1
1288,2024-01-05,C,4,4,1
5410,2024-02-25,A,1,1,1
16495,2024-01-29,A,3,3,1
12581,2024-01-11,A,2,2,1
6822,2024-01-20,C,2,2,2
3407,2024-01-14,C,3,3,1
9809,2024-03-01,A,2,0,1
12597,2024-03-01,C,3,3,1
6841,2023-12-24,A,4,4,1
7752,2024-02-15,C,2,2,1
12034,2024-01-29,A,1,1,1
8395,2023-12-17,A,3,3,1
5895,2024-02-03,C,2,2,1
392,2023-12-30,C,2,2,1
6841,2023-12-28,A,4,4,1
3644,2024-01-21,C,4,4,1
7632,2024-02-17,C,2,2,1
83,2024-01-09,C,3,3,1
12465,2023-12-17,A,3,3,1
9146,2023-12-17,A,2,2,1
6841,2024-01-07,A,3,3,1
6068,2024-02-10,C,,4,1
1389,2023-12-26,C,4,4,1
2291,2024-02-20,A,4,0,1
9416,2023-12-23,A,1,1,1
9012,2023-12-01,C,4,4,1
6625,2024-02-09,A,2,2,1
10555,2024-02-11,C,2,0,1
8998,2024-01-07,C,3,3,1
1034,2023-12-20,C,3,3,1
6273,2023-12-08,A,1,1,1
3972,2024-01-06,A,1,1,1
6207,2023-12-18,A,3,0,1
1159,2024-02-20,C,,4,1
6417,2024-02-09,C,3,3,1
3327,2024-01-31,A,2,2,1
2048,2024-01-29,C,4,4,1
8305,2024-02-11,C,1,1,2
1964,2023-12-30,C,1,0,1
7750,2024-02-21,C,4,0,1
4183,2023-12-05,A,4,4,1
6841,2024-01-29,C,2,0,1
13037,2024-01-14,C,3,0,1
6706,2023-12-22,C,1,1,1
9928,2023-12-12,A,2,2,1
2564,2023-12-04,C,2,2,1
6116,2023-12-13,A,1,1,1
8322,2023-12-01,C,,4,1
10997,2023-12-22,A,1,1,1
4282,2024-02-06,A,4,0,1
4860,2023-12-03,C,2,2,1
12472,2024-01-21,C,2,2,1
123,2023-12-11,C,4,4,1
8990,2023-12-21,C,4,4,1
4302,2024-01-23,A,4,4,1
3166,2023-12-11,A,1,1,1
9545,2024-01-23,C,1,1,1
4239,2024-02-11,C,1,1,1
6822,2024-02-15,A,2,2,1
3161,2024-02-08,A,2,2,1
8795,2023-12-14,C,1,1,2
794,2024-02-10,A,1,1,1
11734,2024-01-07,A,1,1,1
5895,2024-01-10,C,1,1,1
14262,2024-02-08,C,2,2,1
7752,2024-01-16,A,1,1,1
823,2024-02-07,A,4,4,1
8818,2023-12-10,C,1,1,1
4192,2024-02-10,C,4,4,2
6351,2024-01-19,C,2,2,1
17953,2023-12-07,C,2,0,1
10340,2024-02-20,C,4,4,1
4860,2024-01-05,C,1,0,1
11181,2024-02-04,C,1,1,1
15014,2024-01-25,C,2,2,1
6822,2024-01-20,A,2,2,1
4049,2023-12-26,C,3,3,1
8868,2023-12-24,C,1,0,1
4860,2024-01-17,C,2,0,1
12614,2024-01-11,C,2,2,1
557,2024-02-25,A,4,4,1
281,2024-01-07,A,,4,1
6125,2023-12-31,A,1,1,1
7750,2024-02-12,C,4,0,1
17414,2024-01-31,C,1,1,1
13968,2024-02-13,C,2,2,1
6822,2023-12-08,C,3,3,1
6351,2024-02-13,C,4,4,1
118,2024-02-10,A,3,3,2
9033,2024-01-22,A,2,2,1
3327,2024-01-24,C,2,0,1
10738,2024-01-28,B,1,1,1
5311,2024-02-27,C,4,4,1
6273,2024-02-22,A,1,1,1
6435,2024-02-07,C,3,0,1
12614,2024-03-01,C,3,3,2
661,2024-03-01,A,2,2,1
1575,2023-12-18,A,1,1,1
6417,2024-02-10,A,3,3,2
8794,2024-02-09,A,2,2,1
8998,2023-12-15,C,1,1,1
1660,2024-02-13,A,1,1,1
398,2023-12-08,C,4,0,1
4722,2024-02-25,C,2,2,1
1106,2024-01-13,C,1,1,1
1026,2023-12-15,A,3,3,1
2730,2024-01-31,C,1,0,1
8485,2024-02-17,C,4,0,1
5105,2024-01-15,A,1,1,1
1777,2023-12-27,A,3,0,1
5895,2024-02-14,A,2,2,1
5446,2024-02-02,C,4,4,1
451,2024-01-22,C,4,4,1
6841,2024-01-09,C,1,0,1
10997,2024-01-18,B,1,1,1
3801,2024-01-18,C,4,4,1
1022,2023-12-16,C,4,4,1
4860,2024-01-28,C,3,0,1
5472,2024-01-02,A,3,3,1
12568,2024-01-21,C,2,2,1
8232,2024-02-28,C,2,2,1
4083,2024-01-31,C,1,1,2
4574,2024-02-03,A,3,3,1
2914,2023-12-26,C,3,3,1
8432,2024-02-23,C,4,0,1
14901,2024-01-05,A,1,1,1
9012,2024-02-28,C,3,3,1
4341,2024-02-19,C,4,4,1
13635,2023-12-07,C,4,4,1
416,2023-12-05,C,1,1,1
9928,2024-02-26,C,2,2,1
2643,2024-02-25,A,2,0,1
5311,2024-02-27,C,3,3,1
12138,2023-12-22,C,1,1,1
13285,2024-01-16,A,1,1,1
11460,2023-12-11,A,1,1,1
9404,2024-02-08,A,3,3,1
12472,2024-01-19,C,1,1,1
6015,2024-01-28,C,3,3,1
3166,2024-02-20,A,1,1,2
5618,2024-02-05,C,1,1,1
6068,2024-02-19,A,1,0,1
6822,2023-12-22,C,2,2,2
6612,2024-02-26,A,3,0,1
8232,2024-02-20,A,1,1,1
127,2023-12-07,A,4,4,1
3166,2024-01-05,C,1,1,1
1243,2024-01-08,C,1,1,1
628,2024-01-05,C,3,0,1
7398,2023-12-08,A,1,1,1
12251,2023-12-05,C,1,1,1
1285,2024-01-05,C,4,4,1
4469,2023-12-28,C,1,0,1
12101,2023-12-06,A,1,1,2
10897,2023-12-08,C,1,1,1
8493,2024-01-14,C,3,3,1
3189,2023-12-14,A,3,3,1
16495,2024-03-01,C,1,0,1
4761,2024-02-15,B,2,0,1
7646,2023-12-14,A,3,3,1
14418,2024-02-09,C,1,1,1
8818,2024-01-24,A,1,1,1
2541,2024-01-01,B,4,4,1
13037,2024-02-05,C,4,0,1
9769,2024-01-14,C,1,1,1
3166,2024-02-04,C,1,1,1
6417,2024-01-22,C,1,1,1
15686,2024-01-29,C,3,3,1
3166,2024-01-14,C,4,4,1
341,2024-01-15,C,1,0,1
12581,2024-02-17,C,4,0,1
1964,2023-12-13,A,4,4,2
10897,2023-12-25,C,1,1,1
10997,2024-01-09,A,3,3,1
4836,2024-02-08,C,1,0,1
9416,2024-01-22,A,1,1,1
16495,2024-02-01,C,1,1,1
11577,2024-02-01,A,2,2,1
1022,2023-12-20,C,4,4,1
4302,2024-02-25,A,2,2,1
6351,2024-02-05,C,3,3,1
7632,2024-02-20,C,2,0,1
4865,2023-12-05,A,4,4,1
6410,2023-12-21,A,4,4,2
5666,2023-12-18,C,4,0,1
9012,2024-01-02,A,1,1,1
4325,2023-12-15,C,4,0,1
16495,2024-02-15,A,2,2,1
1391,2023-12-16,C,,4,1
5210,2024-03-01,A,2,2,2
15760,2024-02-11,C,2,2,1
3972,2024-01-14,A,3,3,1
2359,2023-12-25,C,1,1,1
8818,2024-02-27,A,1,1,1
2409,2023-12-02,A,3,3,1
9345,2024-02-13,C,3,3,1
14306,2023-12-03,A,,4,1
1864,2024-01-18,C,4,4,1
3963,2023-12-06,C,3,3,1
14294,2024-02-10,C,1,1,1
14901,2024-01-24,A,3,0,1
1064,2024-01-21,A,3,3,1
3447,2024-02-28,C,1,0,1
10897,2024-02-24,A,1,1,2
4574,2023-12-11,C,2,2,1
5105,2024-01-12,C,3,3,1
10897,2023-12-07,C,1,0,1
864,2023-12-24,C,2,2,1
3166,2024-01-27,A,4,4,3
842,2023-12-18,C,1,1,1
2404,2023-12-25,C,3,3,1
1943,2024-02-27,C,4,4,1
7750,2024-01-21,C,2,2,2
12034,2024-02-26,C,4,4,1
5105,2024-01-26,A,1,1,1
706,2023-12-29,C,3,0,1
12472,2024-02-11,C,2,2,1
281,2024-02-17,C,2,2,1
6822,2023-12-16,C,3,3,1
9953,2023-12-23,A,2,0,1
4232,2024-01-11,C,3,3,1
9928,2024-02-07,A,3,3,1
3799,2024-01-18,C,4,0,1
6822,2024-02-12,C,1,0,1
1461,2024-02-20,C,1,1,1
398,2023-12-23,C,3,3,1
341,2024-02-21,C,4,4,1
6054,2024-01-05,C,1,1,1
10252,2024-02-18,C,4,4,1
1288,2024-01-02,A,4,4,1
12868,2023-12-20,C,1,1,1
5708,2024-01-01,C,4,4,1
6432,2023-12-08,C,1,1,1
10897,2024-02-02,A,1,1,2
4083,2024-01-26,A,1,1,1
4761,2024-02-24,C,3,3,1
10897,2023-12-29,C,1,1,1
387,2024-02-18,A,4,4,1
961,2024-01-04,C,2,2,1
1064,2024-01-29,C,4,4,1
1545,2023-12-13,A,3,3,1
6822,2024-02-26,C,4,4,1
12452,2023-12-21,C,1,1,1
14294,2024-01-20,C,3,3,1
2041,2023-12-16,A,1,1,1
1389,2023-12-10,A,1,1,1
3447,2024-01-18,C,3,0,1
11181,2024-02-02,A,3,0,1
12723,2024-02-01,C,2,2,1
1345,2024-02-27,A,2,2,1
10975,2024-02-05,A,1,1,1
268,2024-01-24,C,3,0,1
5457,2023-12-27,C,3,0,1
7404,2024-02-27,C,2,2,1
6771,2023-12-03,C,3,0,1
281,2024-02-04,C,4,4,1
9012,2023-12-06,C,1,0,1
4855,2023-12-17,A,4,4,1
9190,2024-02-22,A,2,0,1
6947,2024-02-22,C,3,0,1
2104,2024-01-28,C,2,0,1
3166,2023-12-17,A,2,2,2
7168,2024-02-11,C,1,1,1
281,2024-01-30,A,1,1,1
9928,2024-01-29,C,1,1,3
5472,2023-12-16,C,4,0,1
2149,2024-02-18,A,4,4,1
1545,2023-12-01,A,4,0,1
3447,2023-12-27,C,1,0,1
98,2024-02-25,C,4,4,1
8507,2023-12-18,A,2,2,1
6054,2024-02-05,A,2,2,1
10897,2023-12-16,C,1,1,1
946,2024-01-17,A,2,2,1
6822,2023-12-24,A,1,1,5
5967,2024-02-27,C,4,4,1
4335,2023-12-13,C,3,3,1
2404,2023-12-05,A,3,3,2
2903,2024-02-15,A,2,2,1
14147,2024-02-07,C,4,4,1
6065,2024-01-10,C,3,3,1
3166,2023-12-24,A,1,1,1
9404,2024-01-24,A,1,1,1
392,2024-02-16,C,1,1,1
2169,2024-02-01,A,4,0,1
6841,2024-02-18,C,2,2,1
12581,2024-01-09,C,2,0,1
6410,2023-12-20,C,3,3,1
2204,2024-02-11,C,2,2,1
9928,2024-02-07,A,4,4,1
9387,2023-12-30,A,,4,1
2192,2024-02-21,A,1,1,1
1964,2024-01-27,C,4,4,1
1022,2023-12-21,C,3,3,1
3536,2024-01-19,A,4,4,1
4631,2023-12-18,C,1,0,1
12614,2024-01-09,A,4,4,1
10897,2023-12-18,C,1,0,1
11534,2024-01-24,C,4,4,1
2409,2023-12-28,C,2,0,1
4761,2024-01-22,C,,4,1
4325,2023-12-09,C,1,1,1
4325,2024-02-02,C,1,1,1
2359,2023-12-20,C,4,4,1
9050,2024-01-12,A,1,1,1
8485,2024-02-06,C,3,0,1
9119,2023-12-19,C,3,3,1
1389,2024-02-12,C,1,0,1
3161,2023-12-07,B,3,0,1
3407,2024-02-13,C,3,3,1
5105,2024-01-23,A,2,2,1
6556,2023-12-25,A,3,3,1
10897,2024-01-17,A,2,2,1
3166,2024-01-30,A,4,4,1
12101,2023-12-08,C,1,1,1
6841,2024-01-10,A,1,1,1
1491,2023-12-13,A,4,4,2
2041,2023-12-04,C,4,4,2
12723,2024-01-03,C,3,3,1
268,2024-01-07,C,2,2,1
12034,2024-02-24,A,1,1,1
6841,2024-01-04,A,1,1,1
3052,2023-12-21,C,2,2,1
2359,2023-12-29,C,3,3,1
6822,2023-12-19,C,1,0,1
6273,2024-01-10,C,3,3,1
1545,2023-12-13,A,4,4,1
10997,2023-12-18,C,2,2,1
7136,2023-12-08,C,1,1,1
4892,2023-12-06,A,3,3,1
4325,2024-01-19,C,2,0,1
6822,2023-12-22,C,1,0,1
1288,2024-02-13,C,3,0,1
7125,2023-12-16,B,2,0,1
1545,2023-12-30,B,3,3,1
7332,2024-01-31,C,3,0,1
1026,2024-02-21,C,2,0,1
6417,2024-01-02,A,4,4,2
9012,2024-02-09,C,1,1,1
2016,2024-02-16,C,4,0,1
1389,2023-12-09,C,1,1,1
5105,2023-12-12,C,4,4,1
8673,2023-12-13,C,4,4,1
13682,2024-01-01,A,3,3,2
2104,2024-01-02,A,4,0,1
7750,2024-01-12,C,2,2,1
7750,2024-02-07,C,2,0,1
3568,2024-01-08,C,3,3,1
6822,2024-02-22,C,2,0,1
6526,2024-02-25,A,2,2,2
5895,2023-12-18,C,3,3,1
2508,2023-12-30,C,1,1,1
5652,2024-02-29,C,1,1,1
2730,2024-02-28,A,3,3,1
9149,2024-02-16,A,3,3,1
6420,2024-01-29,C,1,1,1
762,2023-12-02,A,2,2,1
1225,2024-02-17,C,2,2,1
3644,2024-03-01,C,1,0,1
8523,2024-02-20,B,4,4,1
5666,2023-12-12,C,3,0,1
13443,2023-12-28,C,3,0,1
14294,2024-02-19,A,3,3,1
10997,2024-02-05,A,3,3,1
3068,2024-02-11,A,4,4,1
581,2023-12-28,C,2,2,1
850,2024-02-23,A,3,3,1
281,2024-01-31,A,2,2,1
398,2024-02-20,C,3,3,1
10555,2024-02-17,C,3,3,1
14502,2023-12-27,C,4,4,1
11567,2024-02-12,A,3,3,1
3632,2023-12-05,C,1,1,1
8818,2023-12-08,C,1,1,1
13453,2024-02-01,C,2,0,1
5656,2024-01-12,C,4,0,1
12472,2024-01-24,A,2,2,2
4818,2024-02-14,A,3,3,1
6810,2024-01-01,C,1,1,1
241,2024-02-26,C,2,0,1
998,2024-02-09,C,4,4,1
3052,2024-02-23,C,3,3,2
5994,2024-02-24,C,1,1,1
2409,2023-12-03,A,4,4,1
4325,2023-12-16,A,1,1,1
10997,2024-01-06,A,2,2,1
13279,2024-01-29,C,1,1,1
12796,2023-12-21,A,1,1,1
794,2024-01-14,C,4,4,2
9133,2023-12-14,C,4,4,1
3010,2024-01-08,A,1,1,1
144,2023-12-15,C,4,4,1
12113,2024-01-31,C,2,0,1
4676,2024-01-29,A,,4,1
12528,2024-01-04,A,3,3,1
1660,2024-01-26,C,2,2,1
8395,2023-12-14,C,4,4,1
12581,2024-01-30,C,1,0,1
3166,2024-01-04,C,2,2,1
11379,2024-01-01,C,1,1,1
398,2023-12-07,A,4,4,1
4393,2024-02-21,A,1,0,1
12113,2024-02-06,A,1,1,1
9928,2024-02-27,C,1,1,1
12034,2024-02-28,C,1,1,2
915,2024-02-26,C,2,0,1
8432,2024-01-11,C,1,0,1
341,2024-02-19,C,2,2,1
6410,2024-01-12,A,2,2,1
6822,2024-01-01,C,2,2,1
6968,2024-01-29,A,3,3,2
1388,2024-02-19,A,3,3,2
3889,2024-02-03,C,4,4,1
5074,2023-12-19,A,1,0,1
2645,2023-12-16,C,4,4,1
864,2024-01-20,C,2,2,1
17414,2024-01-25,C,1,0,1
11695,2024-01-04,A,3,3,1
1545,2023-12-17,C,4,4,2
10027,2023-12-07,C,1,1,1
12614,2024-01-12,C,1,1,1
9651,2024-02-20,B,4,0,1
1388,2024-02-10,C,2,2,1
3166,2024-01-16,C,2,2,1
4631,2024-01-15,C,3,0,1
15686,2024-01-02,A,3,3,1
3329,2023-12-20,C,2,0,1
4631,2023-12-17,A,1,1,1
16495,2024-02-10,A,2,2,1
2400,2024-02-18,C,1,1,1
3801,2023-12-15,C,4,0,1
6417,2024-01-15,C,3,0,1
6417,2024-01-04,A,3,3,1
5033,2024-01-28,B,3,0,1
9928,2023-12-04,A,1,0,1
106,2024-02-19,C,3,3,1
10283,2024-01-25,C,4,0,1
12472,2024-02-14,A,2,2,1
17414,2023-12-11,A,2,0,1
10975,2023-12-23,C,3,0,1
4836,2024-02-10,A,1,1,1
14281,2024-02-20,A,3,3,1
12614,2024-02-16,C,1,1,2
4083,2024-01-26,C,1,1,1
6968,2024-01-29,A,4,4,1
842,2023-12-01,C,1,1,1
8795,2024-01-13,C,1,1,1
8725,2024-01-03,C,1,1,1
8232,2023-12-28,A,1,1,1
10340,2023-12-16,A,4,4,1
3166,2023-12-17,C,4,4,2
2293,2023-12-11,A,3,3,1
5410,2024-01-14,C,3,3,1
6018,2024-02-06,C,4,0,1
268,2024-01-05,A,4,4,1
341,2024-02-01,C,1,1,1
5652,2024-03-01,A,1,1,1
2914,2023-12-31,C,1,1,2
842,2024-02-13,A,4,0,1
3041,2024-02-11,C,1,1,1
2016,2024-02-03,C,1,1,1
3801,2024-01-15,C,1,1,2
1946,2023-12-25,A,4,4,1
10897,2023-12-04,C,3,0,1
4192,2024-01-05,C,1,1,1
10897,2024-02-29,A,1,1,1
8493,2024-01-01,C,4,0,1
5105,2023-12-25,A,4,4,1
6125,2024-01-11,C,2,2,1
3166,2024-03-01,C,1,1,1
6526,2024-03-01,B,1,1,1
11460,2023-12-23,C,3,3,1
864,2023-12-09,A,4,4,1
6223,2024-01-23,A,4,4,1
6526,2024-02-26,C,2,2,1
4631,2023-12-21,A,2,2,1
5130,2024-02-22,A,4,4,2
890,2023-12-02,C,1,1,1
12472,2024-02-12,C,2,2,1
1645,2024-01-18,C,1,1,1
13279,2024-02-08,A,3,0,1
4800,2024-02-15,C,2,2,1
4083,2024-02-01,A,2,0,1
7438,2023-12-12,A,4,0,1
7196,2024-02-08,A,1,1,1
12269,2024-01-21,C,4,4,1
6054,2024-01-04,A,3,3,1
268,2024-01-21,C,4,4,1
2267,2023-12-24,C,3,3,1
3161,2024-01-29,A,1,1,1
6947,2024-02-09,C,1,0,1
6841,2024-01-02,C,,4,1
5652,2024-02-06,C,1,1,1
2914,2023-12-25,A,1,1,1
7487,2023-12-09,C,1,1,1
5446,2024-01-28,C,4,4,1
1026,2024-01-16,C,4,0,1
281,2024-02-09,C,3,3,2
1647,2024-02-08,C,1,1,1
2404,2024-01-06,C,1,1,1
1389,2023-12-31,C,1,1,1
5895,2024-01-23,C,2,2,1
14418,2024-01-20,C,3,3,1
1927,2024-02-11,C,2,2,1
12101,2024-01-04,C,1,1,1
13285,2023-12-27,C,2,0,1
9133,2024-02-16,C,2,0,1
7817,2023-12-09,A,1,1,1
6822,2023-12-24,C,2,2,1
6822,2023-12-01,C,2,0,1
8860,2024-03-01,C,4,4,1
3052,2024-02-19,B,3,3,1
7398,2023-12-21,C,2,2,1
5446,2024-01-28,C,3,3,1
1391,2024-01-12,A,2,2,1
12581,2024-01-16,A,3,3,1
2204,2024-02-05,A,4,4,2
6841,2023-12-13,C,,4,1
14262,2024-02-05,C,4,4,1
2291,2024-02-28,C,1,0,1
11011,2023-12-27,C,4,4,1
1288,2024-01-04,C,2,2,1
12807,2024-02-12,C,2,2,1
163,2024-02-29,C,4,4,1
5230,2024-01-07,C,2,2,1
11022,2023-12-24,C,3,3,1
9790,2024-02-03,A,1,1,1
